CustomerID,Region,City,Billing Account,Department,Emp ID,Full Name,Phone Number,Plan ID,Plan Name,Max Reg Min,Max Intl Min,Max Text,Max Data,Max Intl Data,Bill Plan Charge,Period Date,Period Year Month,Period Year,Period Month,Total Bill,Total Overrages,Overrage Bands,Excess Reg Min,Excess Reg Min Cost,Excess Intl Min,Excess Intl Min Cost,Excess Text,Excess Text Cost,Excess Data,Excess Data Cost,Excess Intl Data,Excess Intl Data Cost,Regular Minutes,International Minutes,Text,Data,International Data,Dept,Product,Customer Identifier,Company Name
8000,NA,Singapore,515814710,Sales,54,Messi,9787-6053,4,iReg,300,0,1200,4,0,62,2/1/2016,201602,2016,2,211.2,149.2,More than 100,0,0,38,76,0,0,7.32,73.2,0,0,293,38,1044,11.32,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,54,Messi,9787-6053,4,iReg,300,0,1200,4,0,62,3/1/2016,201603,2016,3,166.48,104.48,More than 100,553,88.48,8,16,0,0,0,0,0,0,853,8,679,1.61,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,55,Luis Figo,9787-6054,4,iReg,300,0,1200,4,0,62,1/1/2016,201601,2016,1,187.55,125.55,More than 100,0,0,50,100,397,19.85,0.57,5.7,0,0,82,50,1597,4.57,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,55,Luis Figo,9787-6054,4,iReg,300,0,1200,4,0,62,2/1/2016,201602,2016,2,247.4,185.4,More than 100,0,0,17,34,0,0,15.14,151.4,0,0,298,17,854,19.14,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,55,Luis Figo,9787-6054,4,iReg,300,0,1200,4,0,62,3/1/2016,201603,2016,3,203.04,141.04,More than 100,419,67.04,37,74,0,0,0,0,0,0,719,37,321,2.8,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,56,Zidane,9787-6055,8,Reg+,400,0,1500,5,0,82,1/1/2016,201601,2016,1,204.7,122.7,More than 100,500,80,19,38,0,0,0.47,4.7,0,0,900,19,412,5.47,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,56,Zidane,9787-6055,8,Reg+,400,0,1500,5,0,82,2/1/2016,201602,2016,2,218.3,136.3,More than 100,70,11.2,25,50,0,0,7.51,75.1,0,0,470,25,798,12.51,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,56,Zidane,9787-6055,8,Reg+,400,0,1500,5,0,82,3/1/2016,201603,2016,3,255.1,173.1,More than 100,0,0,50,100,0,0,7.31,73.1,0,0,337,50,1404,12.31,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,57,Roberto Baggio,9787-6056,4,iReg,300,0,1200,4,0,62,1/1/2016,201601,2016,1,253.34,191.34,More than 100,364,58.24,49,98,0,0,3.51,35.1,0,0,664,49,961,7.51,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,57,Roberto Baggio,9787-6056,4,iReg,300,0,1200,4,0,62,2/1/2016,201602,2016,2,178.2,116.2,More than 100,0,0,40,80,0,0,3.62,36.2,0,0,99,40,1048,7.62,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,57,Roberto Baggio,9787-6056,4,iReg,300,0,1200,4,0,62,3/1/2016,201603,2016,3,188.3,126.3,More than 100,0,0,13,26,0,0,10.03,100.3,0,0,105,13,594,14.03,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,58,Andre Pirlo,9787-6057,4,iReg,300,0,1200,4,0,62,1/1/2016,201601,2016,1,283,221,More than 100,0,0,46,92,0,0,12.9,129,0,0,138,46,126,16.9,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,58,Andre Pirlo,9787-6057,4,iReg,300,0,1200,4,0,62,2/1/2016,201602,2016,2,225.54,163.54,More than 100,9,1.44,21,42,0,0,12.01,120.1,0,0,309,21,1105,16.01,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,58,Andre Pirlo,9787-6057,4,iReg,300,0,1200,4,0,62,3/1/2016,201603,2016,3,273.7,211.7,More than 100,0,0,30,60,0,0,15.17,151.7,0,0,173,30,1065,19.17,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,59,Davor Suker,9787-6058,4,iReg,300,0,1200,4,0,62,1/1/2016,201601,2016,1,248.08,186.08,More than 100,418,66.88,39,78,0,0,4.12,41.2,0,0,718,39,726,8.12,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,59,Davor Suker,9787-6058,4,iReg,300,0,1200,4,0,62,2/1/2016,201602,2016,2,151.36,89.36,75 to 99,156,24.96,27,54,0,0,1.04,10.4,0,0,456,27,1151,5.04,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,59,Davor Suker,9787-6058,4,iReg,300,0,1200,4,0,62,3/1/2016,201603,2016,3,337.16,275.16,More than 100,461,73.76,23,46,0,0,15.54,155.4,0,0,761,23,752,19.54,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,60,David Seaman,9787-6059,8,Reg+,400,0,1500,5,0,82,1/1/2016,201601,2016,1,273.62,191.62,More than 100,247,39.52,34,68,0,0,8.41,84.1,0,0,647,34,1465,13.41,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,60,David Seaman,9787-6059,8,Reg+,400,0,1500,5,0,82,2/1/2016,201602,2016,2,142,60,50 to 74,0,0,30,60,0,0,0,0,0,0,259,30,626,4.08,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,60,David Seaman,9787-6059,8,Reg+,400,0,1500,5,0,82,3/1/2016,201603,2016,3,204.8,122.8,More than 100,0,0,21,42,0,0,8.08,80.8,0,0,174,21,580,13.08,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,61,Andres Kopke,9787-6060,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,126.34,84.34,75 to 99,319,51.04,9,18,306,15.3,0,0,0,0,519,9,1306,2.51,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,61,Andres Kopke,9787-6060,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,378.09,336.09,More than 100,654,104.64,33,66,437,21.85,14.36,143.6,0,0,854,33,1437,17.36,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,61,Andres Kopke,9787-6060,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,259.86,217.86,More than 100,581,92.96,0,0,120,6,11.89,118.9,0,0,781,0,1120,14.89,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,62,David James,9787-6061,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,270.68,228.68,More than 100,388,62.08,18,36,0,0,13.06,130.6,0,0,588,18,930,16.06,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,62,David James,9787-6061,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,213.93,171.93,More than 100,128,20.48,8,16,147,7.35,12.81,128.1,0,0,328,8,1147,15.81,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,62,David James,9787-6061,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,212.72,170.72,More than 100,567,90.72,40,80,0,0,0,0,0,0,767,40,765,1.88,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,63,Peter Schmeichel,9787-6062,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,147.4,105.4,More than 100,0,0,3,6,0,0,9.94,99.4,0,0,58,3,879,12.94,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,63,Peter Schmeichel,9787-6062,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,277.19,235.19,More than 100,309,49.44,21,42,363,18.15,12.56,125.6,0,0,509,21,1363,15.56,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,63,Peter Schmeichel,9787-6062,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,276.42,234.42,More than 100,417,66.72,50,100,0,0,6.77,67.7,0,0,617,50,515,9.77,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,64,Cantona,9787-6063,8,Reg+,400,0,1500,5,0,82,1/1/2016,201601,2016,1,300,218,More than 100,370,59.2,26,52,48,2.4,10.44,104.4,0,0,770,26,1548,15.44,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,64,Cantona,9787-6063,8,Reg+,400,0,1500,5,0,82,2/1/2016,201602,2016,2,96.9,14.9,1 to 24,0,0,2,4,0,0,1.09,10.9,0,0,273,2,1017,6.09,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,64,Cantona,9787-6063,8,Reg+,400,0,1500,5,0,82,3/1/2016,201603,2016,3,297.9,215.9,More than 100,180,28.8,34,68,0,0,11.91,119.1,0,0,580,34,138,16.91,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,65,Damian Duff,9787-6064,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,209.78,167.78,More than 100,578,92.48,19,38,0,0,3.73,37.3,0,0,778,19,232,6.73,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,65,Damian Duff,9787-6064,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,259.64,217.64,More than 100,274,43.84,38,76,578,28.9,6.89,68.9,0,0,474,38,1578,9.89,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,65,Damian Duff,9787-6064,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,194.33,152.33,More than 100,303,48.48,10,20,589,29.45,5.44,54.4,0,0,503,10,1589,8.44,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,66,Alan Smith,9787-6065,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,242.78,200.78,More than 100,643,102.88,9,18,0,0,7.99,79.9,0,0,843,9,194,10.99,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,66,Alan Smith,9787-6065,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,238.04,196.04,More than 100,59,9.44,13,26,0,0,16.06,160.6,0,0,259,13,865,19.06,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,66,Alan Smith,9787-6065,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,299.46,257.46,More than 100,136,21.76,38,76,72,3.6,15.61,156.1,0,0,336,38,1072,18.61,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,67,Robert Pires,9787-6066,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,197.43,155.43,More than 100,568,90.88,19,38,83,4.15,2.24,22.4,0,0,768,19,1083,5.24,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,67,Robert Pires,9787-6066,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,87,45,25 to 49,0,0,11,22,0,0,2.3,23,0,0,56,11,221,5.3,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,67,Robert Pires,9787-6066,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,236.62,194.62,More than 100,217,34.72,35,70,0,0,8.99,89.9,0,0,417,35,584,11.99,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,68,Nani,9787-6067,8,Reg+,400,0,1500,5,0,82,1/1/2016,201601,2016,1,149.29,67.29,50 to 74,344,55.04,5,10,45,2.25,0,0,0,0,744,5,1545,3.84,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,68,Nani,9787-6067,8,Reg+,400,0,1500,5,0,82,2/1/2016,201602,2016,2,322.98,240.98,More than 100,338,54.08,21,42,0,0,14.49,144.9,0,0,738,21,937,19.49,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,68,Nani,9787-6067,8,Reg+,400,0,1500,5,0,82,3/1/2016,201603,2016,3,181.12,99.12,75 to 99,332,53.12,23,46,0,0,0,0,0,0,732,23,711,2.22,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,69,Roberto Firmino,9787-6068,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,115.24,73.24,50 to 74,49,7.84,28,56,0,0,0.94,9.4,0,0,249,28,284,3.94,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,69,Roberto Firmino,9787-6068,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,309.79,267.79,More than 100,449,71.84,41,82,207,10.35,10.36,103.6,0,0,649,41,1207,13.36,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,69,Roberto Firmino,9787-6068,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,316.6,274.6,More than 100,500,80,48,96,0,0,9.86,98.6,0,0,700,48,720,12.86,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,70,Joe Allen,9787-6069,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,236.08,194.08,More than 100,83,13.28,50,100,96,4.8,7.6,76,0,0,283,50,1096,10.6,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,70,Joe Allen,9787-6069,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,169.8,127.8,More than 100,155,24.8,4,8,0,0,9.5,95,0,0,355,4,587,12.5,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,70,Joe Allen,9787-6069,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,262.5,220.5,More than 100,0,0,28,56,0,0,16.45,164.5,0,0,180,28,136,19.45,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,71,Jurgen Klopp,9787-6070,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,315.48,273.48,More than 100,343,54.88,42,84,592,29.6,10.5,105,0,0,543,42,1592,13.5,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,71,Jurgen Klopp,9787-6070,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,164.28,122.28,More than 100,143,22.88,23,46,0,0,5.34,53.4,0,0,343,23,946,8.34,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,71,Jurgen Klopp,9787-6070,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,187.33,145.33,More than 100,408,65.28,35,70,107,5.35,0.47,4.7,0,0,608,35,1107,3.47,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,72,James Milner,9787-6071,8,Reg+,400,0,1500,5,0,82,1/1/2016,201601,2016,1,286.1,204.1,More than 100,0,0,47,94,12,0.6,10.95,109.5,0,0,179,47,1512,15.95,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,72,James Milner,9787-6071,8,Reg+,400,0,1500,5,0,82,2/1/2016,201602,2016,2,208.96,126.96,More than 100,431,68.96,29,58,0,0,0,0,0,0,831,29,1059,3.23,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,72,James Milner,9787-6071,8,Reg+,400,0,1500,5,0,82,3/1/2016,201603,2016,3,318.08,236.08,More than 100,193,30.88,36,72,0,0,13.32,133.2,0,0,593,36,1470,18.32,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,73,Oscar,9787-6072,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,149.1,107.1,More than 100,265,42.4,26,52,254,12.7,0,0,0,0,465,26,1254,2.69,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,73,Oscar,9787-6072,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,215.88,173.88,More than 100,628,100.48,31,62,0,0,1.14,11.4,0,0,828,31,844,4.14,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,73,Oscar,9787-6072,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,138.64,96.64,75 to 99,454,72.64,12,24,0,0,0,0,0,0,654,12,146,1.05,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,74,Eden Hazard,9787-6073,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,244.4,202.4,More than 100,305,48.8,34,68,0,0,8.56,85.6,0,0,505,34,356,11.56,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,74,Eden Hazard,9787-6073,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,338.64,296.64,More than 100,249,39.84,48,96,0,0,16.08,160.8,0,0,449,48,346,19.08,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,74,Eden Hazard,9787-6073,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,216.34,174.34,More than 100,44,7.04,37,74,0,0,9.33,93.3,0,0,244,37,710,12.33,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,75,John Terry,9787-6074,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,161.82,119.82,More than 100,252,40.32,37,74,0,0,0.55,5.5,0,0,452,37,886,3.55,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,75,John Terry,9787-6074,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,96.8,54.8,50 to 74,55,8.8,23,46,0,0,0,0,0,0,255,23,223,2.75,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,75,John Terry,9787-6074,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,210.56,168.56,More than 100,521,83.36,2,4,354,17.7,6.35,63.5,0,0,721,2,1354,9.35,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,76,Tony Adams,9787-6075,8,Reg+,400,0,1500,5,0,82,1/1/2016,201601,2016,1,214.78,132.78,More than 100,108,17.28,8,16,0,0,9.95,99.5,0,0,508,8,620,14.95,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,76,Tony Adams,9787-6075,8,Reg+,400,0,1500,5,0,82,2/1/2016,201602,2016,2,156,74,50 to 74,0,0,37,74,0,0,0,0,0,0,213,37,222,1.68,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,76,Tony Adams,9787-6075,8,Reg+,400,0,1500,5,0,82,3/1/2016,201603,2016,3,248.6,166.6,More than 100,245,39.2,45,90,0,0,3.74,37.4,0,0,645,45,223,8.74,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,77,Pedro,9787-6076,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,200.72,158.72,More than 100,37,5.92,24,48,220,11,9.38,93.8,0,0,237,24,1220,12.38,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,77,Pedro,9787-6076,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,260.02,218.02,More than 100,457,73.12,14,28,0,0,11.69,116.9,0,0,657,14,695,14.69,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,77,Pedro,9787-6076,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,199.82,157.82,More than 100,612,97.92,25,50,0,0,0.99,9.9,0,0,812,25,972,3.99,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,78,Patrick Viera,9787-6077,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,237.84,195.84,More than 100,674,107.84,44,88,0,0,0,0,0,0,874,44,385,1.78,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,78,Patrick Viera,9787-6077,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,304.3,262.3,More than 100,475,76,43,86,0,0,10.03,100.3,0,0,675,43,876,13.03,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,78,Patrick Viera,9787-6077,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,126.78,84.78,75 to 99,133,21.28,7,14,462,23.1,2.64,26.4,0,0,333,7,1462,5.64,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,79,Juan Mata,9787-6078,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,186.7,144.7,More than 100,460,73.6,33,66,0,0,0.51,5.1,0,0,660,33,369,3.51,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,79,Juan Mata,9787-6078,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,145.82,103.82,More than 100,287,45.92,18,36,0,0,2.19,21.9,0,0,487,18,662,5.19,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,79,Juan Mata,9787-6078,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,73.7,31.7,25 to 49,0,0,5,10,0,0,2.17,21.7,0,0,95,5,599,5.17,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,80,Radamel Falcao,9787-6079,8,Reg+,400,0,1500,5,0,82,1/1/2016,201601,2016,1,163.3,81.3,75 to 99,0,0,32,64,0,0,1.73,17.3,0,0,297,32,133,6.73,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,80,Radamel Falcao,9787-6079,8,Reg+,400,0,1500,5,0,82,2/1/2016,201602,2016,2,144,62,50 to 74,0,0,31,62,0,0,0,0,0,0,381,31,790,2.34,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814720,Sales,80,Radamel Falcao,9787-6079,8,Reg+,400,0,1500,5,0,82,3/1/2016,201603,2016,3,233.64,151.64,More than 100,69,11.04,25,50,0,0,9.06,90.6,0,0,469,25,928,14.06,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,81,Rafael Nadal,9787-6080,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,198.9,156.9,More than 100,565,90.4,31,62,90,4.5,0,0,0,0,765,31,1090,1.32,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,81,Rafael Nadal,9787-6080,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,207.48,165.48,More than 100,448,71.68,37,74,0,0,1.98,19.8,0,0,648,37,183,4.98,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,81,Rafael Nadal,9787-6080,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,315.74,273.74,More than 100,604,96.64,14,28,316,15.8,13.33,133.3,0,0,804,14,1316,16.33,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,82,Andy Murray,9787-6081,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,177.82,135.82,More than 100,592,94.72,17,34,0,0,0.71,7.1,0,0,792,17,411,3.71,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,82,Andy Murray,9787-6081,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,204.15,162.15,More than 100,0,0,17,34,453,22.65,10.55,105.5,0,0,54,17,1453,13.55,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,82,Andy Murray,9787-6081,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,301.54,259.54,More than 100,274,43.84,26,52,592,29.6,13.41,134.1,0,0,474,26,1592,16.41,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,83,Roger Federer,9787-6082,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,159.6,117.6,More than 100,0,0,2,4,0,0,11.36,113.6,0,0,166,2,342,14.36,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,83,Roger Federer,9787-6082,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,187.84,145.84,More than 100,484,77.44,17,34,0,0,3.44,34.4,0,0,684,17,556,6.44,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,83,Roger Federer,9787-6082,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,163.94,121.94,More than 100,59,9.44,44,88,300,15,0.95,9.5,0,0,259,44,1300,3.95,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,84,Maria Sharapova,9787-6083,5,Lite,100,0,500,0.3,0,28,1/1/2016,201601,2016,1,194.26,166.26,More than 100,341,54.56,46,92,0,0,1.97,19.7,0,0,441,46,284,2.27,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,84,Maria Sharapova,9787-6083,5,Lite,100,0,500,0.3,0,28,2/1/2016,201602,2016,2,251.48,223.48,More than 100,538,86.08,13,26,34,1.7,10.97,109.7,0,0,638,13,534,11.27,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,84,Maria Sharapova,9787-6083,5,Lite,100,0,500,0.3,0,28,3/1/2016,201603,2016,3,280.03,252.03,More than 100,638,102.08,48,96,3,0.15,5.38,53.8,0,0,738,48,503,5.68,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,85,John Mcenroe,9787-6084,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,167.85,125.85,More than 100,0,0,13,26,257,12.85,8.7,87,0,0,121,13,1257,11.7,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,85,John Mcenroe,9787-6084,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,234.3,192.3,More than 100,0,0,20,40,0,0,15.23,152.3,0,0,153,20,805,18.23,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,85,John Mcenroe,9787-6084,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,243.8,201.8,More than 100,0,0,43,86,0,0,11.58,115.8,0,0,54,43,735,14.58,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,86,Andre Agassi,9787-6085,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,113.4,71.4,50 to 74,0,0,15,30,0,0,4.14,41.4,0,0,168,15,832,7.14,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,86,Andre Agassi,9787-6085,6,Lite+,200,0,1000,3,0,42,2/1/2016,201602,2016,2,277.38,235.38,More than 100,623,99.68,50,100,22,1.1,3.46,34.6,0,0,823,50,1022,6.46,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,86,Andre Agassi,9787-6085,6,Lite+,200,0,1000,3,0,42,3/1/2016,201603,2016,3,164.65,122.65,More than 100,665,106.4,8,16,5,0.25,0,0,0,0,865,8,1005,1.23,0,Training,Mobile,197501877H,Accenture
8000,NA,Singapore,515814796,Training,87,Andy Roddick,9787-6086,6,Lite+,200,0,1000,3,0,42,1/1/2016,201601,2016,1,298.94,256.94,More than 100,229,36.64,29,58,0,0,16.23,162.3,0,0,429,29,926,19.23,0,Training,Mobile,197501877H,Accenture
